         431 20440.968254     21      10 + e X1Sigma+    10  0       0       0
         432 22320.623279     21      10 + e X1Sigma+    11  0       0       0
         433 24174.532361     21      10 + e X1Sigma+    12  0       0       0
         434 26002.777104     21      10 + e X1Sigma+    13  0       0       0
         435 27805.440172     21      10 + e X1Sigma+    14  0       0       0
         436 29582.605109     21      10 + e X1Sigma+    15  0       0       0
         437 31334.356146     21      10 + e X1Sigma+    16  0       0       0
         438 33060.777976     21      10 + e X1Sigma+    17  0       0       0
         439 34761.955507     21      10 + e X1Sigma+    18  0       0       0
         440 36437.973600     21      10 + e X1Sigma+    19  0       0       0
         441 38088.916765     21      10 + e X1Sigma+    20  0       0       0
         442 39714.868854     21      10 + e X1Sigma+    21  0       0       0
         443 41315.912712     21      10 + e X1Sigma+    22  0       0       0
         444 42892.129814     21      10 + e X1Sigma+    23  0       0       0
         445 44443.599875     21      10 + e X1Sigma+    24  0       0       0
         446 45970.400435     21      10 + e X1Sigma+    25  0       0       0
         447 47472.606421     21      10 + e X1Sigma+    26  0       0       0
         448 48950.289676     21      10 + e X1Sigma+    27  0       0       0
         449 50403.518466     21      10 + e X1Sigma+    28  0       0       0
         450 51832.356961     21      10 + e X1Sigma+    29  0       0       0
         451 53236.864674     21      10 + e X1Sigma+    30  0       0       0
